tax_year,filer_ein,filer_name,recipient_name,recipient_ein,recipient_address1,recipient_address2,recipient_city,recipient_state,recipient_country,recipient_postal,amount,purpose
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PEF ISRAEL ENDOWMENT FUNDS INC,,630 15TH AVENUE 15TH FL,,NEW YORK,NY,,10017,2700000,"TO BOLSTER DEMOCRATIC VALUES, CIVIC ENGAGEMENT, AND VOLUNTEERISM IN THE STATE OF ISRAEL"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,HOWARD UNIVERSITY,,2400 SIXTH STREET NW,,WASHINGTON,DC,,20059,2500000,"TO SUPPORT THE CENTER FOR JOURNALISM AND DEMOCRACY, HOUSED AT HOWARD UNIVERSITY, TO TRAIN AND SUPPORT THE NEXT GENERATION OF BLACK INVESTIGATIVE JOURNALISTS IN ORDER TO BROADEN THE FIELD OF JOURNALISM, BUILD A MORE INCLUSIVE AND EQUITABLE SECTOR, AND STRENGTHEN AMERICAN DEMOCRACY AS A WHOLE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INTERNATIONAL MEDIA SUPPORT (IMS),,NORREGADE 18 2ND FLOOR,,COPENHAGEN,,DA,DK-1165,2400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GLOBAL WITNESS,,GREEN HOUSE244-254 CAMBRIDGE HEATH,ROAD,LONDON,,UK,E2 9DA,2400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INSTITUTE OF INTERNATIONAL EDUCATION INC,,ONE WORLD TRADE CENTER 36TH FLOOR,,NEW YORK,NY,,10007,2375000,"TO ALLOW THE GRANTEE TO CREATE AND MANAGE A TRAVEL AND LEARNING FUND FOR LATIN AMERICAN INDIVIDUALS AND ORGANIZATIONS TO PARTICIPATE IN CONVENINGS, EXCHANGES, EDUCATION, GLOBAL LEARNING, CONDUCTING RESEARCH, AND TRAVEL"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,C40 CITIES CLIMATE LEADERSHIP GROUP INC,,120 PARK AVENUE 23RD FLOOR,,NEW YORK,NY,,10017,2336000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,COLOROFCHANGEORG EDUCATION FUND,,1714 FRANKLIN STREET SUITE 100-036,,OAKLAND,CA,,94612,2100000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BARD COLLEGE,,PO BOX 5000,,ANNANDALEONHUDSON,NY,,125045000,2050000,TO PROVIDE FELLOWSHIPS FOR NEWLY-ARRIVED AFGHAN PROFESSIONALS AND SCHOLARS IN NORTH AMERICA AND THE UK
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,NAMATI INC,,1616 P STREET NWSUITE 101,,WASHINGTON,DC,,20036,2000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BVM CAPACITY BUILDING INSTITUTE INC,,4751 BEST ROADSUITE 100,,ATLANTA,GA,,30337,2000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ROCKEFELLER PHILANTHROPY ADVISORS INC,,90 CHURCH STREET FLOOR 1 NO 7082,,NEW YORK,NY,,10008,2000000,"TO SUPPORT THE WORK OF THE MAYORS MIGRATION COUNCIL, A FISCALLY SPONSORED PROJECT OF THE GRANTEE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BOREALIS PHILANTHROPY,,PO BOX 3295,,MINNEAPOLIS,MN,,55403,2000000,"TO SUPPORT THE BLACK-LED MOVEMENT FUND, A PROJECT OF THE GRANTEE, A NATIONAL DONOR COLLABORATIVE SEEKING TO BUILD A NEW GENERATION OF RACIAL JUSTICE ADVOCATES PROMOTING SYSTEMIC SOCIAL CHANGE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CARNEGIE ENDOWMENT FOR INTERNATIONAL PEACE,,1779 MASSACHUSETTS AVENUE NW,,WASHINGTON,DC,,200362103,2000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,VOTER REGISTRATION PROJECT,,PO BOX 33436,,WASHINGTON,DC,,20033,2000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,DUKE UNIVERSITY,,2200 WEST MAIN STREET SUITE 710,,DURHAM,NC,,277054677,2000000,TO SUPPORT THE DUKE GLOBAL HEALTH INNOVATION CENTER'S COVID-19 GLOBAL TEST-AND-TREAT CONSORTIUM IN IMPLEMENTING COVID-19 TEST-AND-TREAT DEMONSTRATIONS IN PILOT COUNTRIES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ROCKEFELLER PHILANTHROPY ADVISORS INC,,90 CHURCH STREET FLOOR 1 NO 7082,,NEW YORK,NY,,10008,1999000,"TO SUPPORT THE GRANTEE'S FISCALLY SPONSORED PROGRAM, CLIMATE EMERGENCY COLLABORATION GROUP, TO COORDINATE A STRONG PHILANTHROPIC COLLABORATION, PROVIDE NIMBLE STRATEGIC FUNDING, AND BRING GREATER ALIGNMENT AROUND THE KEY OUTCOMES OF THE ANNUAL CONFERENCE OF PARTIES OF THE UNITED NATIONS FRAMEWORK CONVENTION ON CLIMATE CHANGE IN ORDER TO ENSURE A JUST, MULTILATERAL RESPONSE TO CLIMATE CHANGE THAT RESPONDS TO THE NEEDS OF THE MOST CLIMATE VULNERABLE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ROMA EDUCATION FUND,,BAARERSTRASSE 12,,ZUG,,SZ,CH-6300,1981962,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OPEN SOCIETY INSTITUTE ASSISTANCE FOUNDATION - TAJ,,37/1 BOKHTAR STREET VEFA BUSINESS,CENTER 4TH FLO,DUSHANBE,,TI,734 002,1842080,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FONDATION CONNAISSANCE ET LIBERTE,,143 AVENUE CHRISTOPHE BP 2720,,PORTAUPRINCE,,HA,HT 6112,1836955,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BARD COLLEGE,,PO BOX 5000,,ANNANDALEONHUDSON,NY,,125045000,1803230,"TO CREATE A ROBUST ECOSYSTEM OF ACADEMIC COLLABORATION AND ADVANCE THE INTEGRATION OF TEACHING, LEARNING, AND CURRICULA ACROSS OSUN"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FONDATION CONNAISSANCE ET LIBERTE,,143 AVENUE CHRISTOPHE BP 2720,,PORTAUPRINCE,,HA,HT 6112,1739033,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRAL EUROPEAN UNIVERSITY,,224 WEST 57TH STREET 4TH FLOOR,,NEW YORK,NY,,10019,1731255,"TO SUPPORT THE SUCCESSFUL COMPLETION OF DOCTORAL STUDIES, INCLUDING RESEARCH AND DISSERTATION WRITE-UP, OF CEU DOCTORAL STUDENTS NEGATIVELY IMPACTED BY THE COVID-19 PANDEMIC"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FOUNDATION OPEN SOCIETY - MACEDONIA,,BUL JANE SANDANSKI 111 POB 378,,SKOPJE,,MK,1000,1713257,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INSTITUTE FOR HUMAN SCIENCES,,SPITTELAUER LANDE 3,,VIENNA,,AU,A-1090,1695000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,AMERICAN UNIVERSITY OF CENTRAL ASIA,,7/6 AALY TOKOMBAEV STREET,,BISHKEK,,KG,720060,1675000,"TO SUPPORT STUDENTS FROM CENTRAL ASIAN COUNTRIES WITH SCHOLARSHIPS AND PROVIDE PROGRAM SUPPORT FOR AUCA'S LIBERAL ARTS ACTIVITIES, STUDENT MOBILITY, AND FACULTY AND STUDENT RESEARCH"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SOROS FOUNDATION - KYRGYZSTAN,,55A LOGVINENKO ST,,BISHKEK,,KG,720040,1652957,"TO PROVIDE SUPPORT FOR NON-LOBBYING ACTIVITIES IN THE FOLLOWING SPHERES AND PROGRAMS: PUBLIC HEALTH, RULE OF LAW, BUDGET TRANSPARENCY AND ACCOUNTABILITY, INFORMATION AND MEDIA, EDUCATION REFORM AND HIGHER EDUCATION SUPPORT, AND YOUTH ACTIVISM AND DEMOCRATIC VALUES SUPPORT"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,HELSINKI FOUNDATION FOR HUMAN RIGHTS POLAND,,16 WIEJSKA STR,,WARSAW,,PL,00-490,1605000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INTERNATIONAL CRISIS GROUP (WASHINGTON OFFICE),,1629 K STREET NW ROOM 450,,WASHINGTON,DC,,20006,1575740,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRO DE ESTUDIOS DE DERECHO JUSTICIA Y SOCIEDAD,,CARRERA 24 34-61,,BOGOTA DC,,CO,111311,1564000,TO PROVIDE: A) A CHALLENGE CONTRIBUTION TOWARDS DEJUSTICIA'S GROWTH AND TRANSFORMATION STRATEGY FOR THE 2018-2022 PERIOD; AND B) GENERAL SUPPORT FOR THREE YEARS FOR THE 2020-2022 PERIOD
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,AMERICAN UNIVERSITY OF CENTRAL ASIA,,7/6 AALY TOKOMBAEV STREET,,BISHKEK,,KG,720060,1535000,TO SUPPORT AFGHAN STUDENTS WITH SCHOLARSHIPS WHICH WILL PROVIDE A SAFE HAVEN FOR THEM AND ALLOW THEM TO CONTINUE THEIR EDUCATION
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CIVIC NATION,,1156 15TH ST NWSUITE 1000,,WASHINGTON,DC,,20005,1500000,TO SUPPORT NONPARTISAN EFFORTS TO INCREASE VOTER PARTICIPATION IN THE UNITED STATES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,KOFI ANNAN FOUNDATION,,9 -11 RUE DE VAREMBE,,GENEVA,,SZ,1202,1500000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OXFAM-AMERICA INC,,77 NORTH WASHINGTON STREET SUITE,500,BOSTON,MA,,02114,1500000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INTERNATIONAL PEACE INSTITUTE - INTERNATIONALES FR,,777 UNITED NATIONS PLAZA 4TH FLOOR,,NEW YORK,NY,,10017,1500000,TO SUPPORT GRANTEE'S WORK ON CLIMATE JUSTICE AND REVIVING MULTILATERALISM BENEFITING VULNERABLE STATES AND COMMUNITIES IN THE GLOBAL SOUTH BY ELEVATING THEIR VOICES IN THE UN SYSTEM
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,UN WOMEN,,220 EAST 42ND STREET,,NEW YORK,NY,,10017,1499891,TO STRENGTHEN THE ACHIEVEMENT OF GENDER JUSTICE GOALS INCLUDED IN THE GLOBAL ACCELERATION PLAN FOR GENDER EQUALITY BY SUPPORTING UN WOMEN'S CONVENING AND COORDINATION ROLE IN THE GENERATION EQUALITY FORUM
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ROCKEFELLER PHILANTHROPY ADVISORS INC,,90 CHURCH STREET FLOOR 1 NO 7082,,NEW YORK,NY,,10008,1465000,"TO SUPPORT THE GRANTEE'S PROJECT, DIGITAL ID INITIATIVE AND FUND, WORKING ON IDENTITY MANAGEMENT SYSTEMS THAT SET AN AFFIRMATIVE AGENDA AT A GLOBAL SCALE, ENFORCING ACCOUNTABILITY MECHANISMS AND FOSTERING NETWORK COLLABORATION ACROSS THE BURGEONING GROUP OF CIVIL SOCIETY ACTORS"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OPEN SOCIETY FOUNDATION FOR ALBANIA,,RR QEMAL STAFA P120/2,,TIRANA,,AL,00000,1427723,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OPEN GOVERNMENT PARTNERSHIP SECRETARIAT,,1100 13TH STREET NW 800,,WASHINGTON,DC,,20005,1418400,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,MAGNUM CULTURAL FOUNDATION,,59 EAST 4TH STREET 7W,,NEW YORK,NY,,10003,1350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,LENFEST INSTITUTE FOR JOURNALISM LLC,,801 MARKET STREETSUITE 300,,PHILADELPHIA,PA,,19107,1340000,"TO SUPPORT THE NATIONAL TRUST FOR LOCAL NEWS, A PROJECT OF THE LENFEST INSTITUTE, AND ITS NON-PROFIT WORK TO PRESERVE AND SUPPORT INDEPENDENT AND OBJECTIVE COMMUNITY NEWS IN GEORGIA"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,REFUGEE HUB CANADA,,4 ROCKCLIFFE WAY,,OTTAWA,,CA,K1M 1B1,1335500,TO PROMOTE THE PROTECTION AND DURABLE SOLUTIONS FOR REFUGEES THROUGH INNOVATIONS IN THE INTERNATIONAL RESETTLEMENT SYSTEM
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OPEN SOCIETY FOUNDATION FOR ALBANIA,,RR QEMAL STAFA P120/2,,TIRANA,,AL,00000,1300000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SOROS FOUNDATION - MOLDOVA,,BULGARA STR 32,,CHISINAU,,MD,2001,1284943,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRAL EUROPEAN UNIVERSITY,,224 WEST 57TH STREET 4TH FLOOR,,NEW YORK,NY,,10019,1270000,TO SUPPORT THE THREATENED SCHOLARS INTEGRATION INITIATIVE
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,AMALGAMATED CHARITABLE FOUNDATION,,1825 K STREET NW,,WASHINGTON,DC,,20006,1250000,"TO SUPPORT THE VALIENTE FUND, A PROJECT OF THE GRANTEE THAT WORKS TO BUILD LATINX CIVIC, ECONOMIC, AND CULTURAL POWER"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,TRANSPARENTEM,,405 LEXINGTON AVE STE 29A,,NEW YORK,NY,,10174,1250000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OPEN SOCIETY FORUM - MONGOLIA,,JAMIYAN GUN STREET 5/1 SUKHBAATAR,DISTRICT,ULAANBAATAR,,MG,48,1248748,"TO PROVIDE SUPPORT FOR NON-LOBBYING CHARITABLE ACTIVITIES INCLUDING GOVERNANCE AND POLICY ISSUE ACTIVITIES SUCH AS MONITORING ELECTIONS, EXPANDING ACCESS TO JUSTICE, PROMOTING TRANSPARENCY IN NATURAL RESOURCE REVENUES, INCREASING CITIZEN OVERSIGHT OF GOVERNMENT BUDGETS AND EXPENDITURES, AND STRENGTHENING THE CAPACITY OF ADVOCATES FOR INCLUSIVE EDUCATION"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FONDATION CONNAISSANCE ET LIBERTE,,143 AVENUE CHRISTOPHE BP 2720,,PORTAUPRINCE,,HA,HT 6112,1226209,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FOUNDATION OPEN SOCIETY - MACEDONIA,,BUL JANE SANDANSKI 111 POB 378,,SKOPJE,,MK,1000,1221766,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BARD COLLEGE,,PO BOX 5000,,ANNANDALEONHUDSON,NY,,125045000,1209526,TO SUPPORT PROFESSORSHIPS AND SABBATICALS FOR FACULTY ACROSS THE OSUN NETWORK
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SOROS FOUNDATION - MOLDOVA,,BULGARA STR 32,,CHISINAU,,MD,2001,1200000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE AMERICAN AUSTRIAN FOUNDATION,,C/O UNICREDIT GROUP 150 EAST 42ND,STREET,NEW YORK,NY,,10017,1150000,"TO BUILD CAPACITY OF HEALTH CARE PROFESSIONALS IN COUNTRIES OF TRANSITION THROUGH KNOWLEDGE TRANSFER (SALZBURG MEDICAL SEMINARS), EXPERIENCE EXCHANGE, AND SATELLITE SYMPOSIA AND LEADERSHIP SEMINARS"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,AFROBAROMETER,,95 NORTEI ABABIO LOOP NORTH AIRPORT,RESIDENTIAL,ACCRA,,GH,00000,1100000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CARIBBEAN COMMUNITY CLIMATE CHANGE CENTRE,,BLISS PARADE,,BELMOPAN,,BH,NA,1050000,TO SUPPORT SOCIAL MOVEMENTS LED BY MARGINALIZED COMMUNITIES IN THE CARIBBEAN IN THEIR EFFORTS TO HOLD GOVERNMENTS ACCOUNTABLE FOR THEIR CLIMATE OBLIGATIONS THROUGH EDUCATION CAMPAIGNS
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,KOSOVO FOUNDATION FOR OPEN SOCIETY,,RR IMZOT NIKE PRELA VILA 13,,PRISTINA,,OC,10000,1041635,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BER,,C/O SPONSORED PROJECTS OFFICE 1608,FOURTH STREET,BERKELEY,CA,,947105940,1000000,"TO SUPPORT THE OTHERING AND BELONGING INSTITUTE, HOUSED AT UC BERKELEY, TO STRENGTHEN ITS CAPACITY TO RESEARCH THE CAUSES OF INEQUALITY AND TO DEVELOP AND ADOPT INTERVENTIONS TO REMEDIATE IT"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PEF ISRAEL ENDOWMENT FUNDS INC,,630 15TH AVENUE 15TH FL,,NEW YORK,NY,,10017,1000000,TO SUPPORT EDUCATIONAL AND SOCIAL PROJECTS IN ISRAEL
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,NEO PHILANTHROPY INC,,1001 AVENUE OF THE AMERICAS 12TH,FLOOR,NEW YORK,NY,,10018,1000000,"TO SUPPORT THE STATE INFRASTRUCTURE FUND, A NONPARTISAN PROJECT OF THE GRANTEE THAT WORKS TO ADVANCE VOTING RIGHTS FOR HISTORICALLY UNDERREPRESENTED COMMUNITIES IN THE UNITED STATES"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ROCKEFELLER PHILANTHROPY ADVISORS INC,,90 CHURCH STREET FLOOR 1 NO 7082,,NEW YORK,NY,,10008,1000000,"TO SUPPORT THE GRANTEE'S FISCALLY SPONSORED PROGRAM, GLOBAL CENTER FOR CLIMATE MOBILITY, AT CLIMATE MOBILITY PAVILION IN NOVEMBER 2022 TO EDUCATE THE PUBLIC ABOUT CLIMATE-FORCED DISPLACEMENT & MIGRATION THROUGH PROMOTION OF THE AFRICA CLIMATE MOBILITY INITIATIVE, RISING NATIONS INITIATIVE, AND RELATED REGIONAL INITIATIVES"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FREEDOM HOUSE INC,,1850 M ST NW SUITE 1100,,WASHINGTON,DC,,20036,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ASIAN AMERICANS ADVANCING JUSTICE - ASIAN LAW CAUC,,55 COLUMBUS AVENUE,,SAN FRANCISCO,CA,,94111,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ASIAN AND PACIFIC ISLANDER AMERICAN VOTE,,1612 K STREET NW SUITE 510,,WASHINGTON,DC,,20006,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ASSOCIACAO DIREITOS HUMANOS EM REDE,,AV PAULISTA 575 19 FLOOR,,SAO PAULO,,BR,01311-000,1000000,TO SUPPORT GRANTEE'S CHARITABLE AND EDUCATIONAL ACTIVITIES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE JOHN E FETZER INSTITUTE INC,,9292 WEST KL AVE,,KALAMAZOO,MI,,49009,1000000,TO ENHANCE THE POWER AND VOICE OF FAITH-BASED ORGANIZATIONS AND COMMUNITIES IN THE UNITED STATES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE AMERICAN CONSTITUTION SOCIETY FOR LAW AND POLI,,1899 L ST NW SUITE 200,,WASHINGTON,DC,,20036,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INSTITUTE FOR SECURITY STUDIES TRUST,,PO BOX 1787BROOKLYN SQUARE,,PRETORIA,,SF,0075,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,EUROPEAN ROMA INSTITUTE FOR ARTS AND CULTURE,,C/O PAUL HASTINGS LLPSIESMAYRSTR 21,,FRANKFURT AM MAIN,,GM,60323,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,UNIVERSITY COLLEGE LONDON,,GOWER STREET,,LONDON,,UK,WC1E 6BT,1000000,"TO PROVIDE SUPPORT TO THE UCL INSTITUTE FOR INNOVATION AND PUBLIC PURPOSE TO RESEARCH AND ADVANCE THE NOTION OF PUBLIC VALUE, AND TO DEVELOP INNOVATIVE RESEARCH AND EDUCATIONAL PROGRAMS TO ADDRESS KEY SOCIETAL CHALLENGES"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE STUDIO MUSEUM IN HARLEM,,144 W 125TH STREET,,NEW YORK,NY,,10027,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,POLICYLINK,,1438 WEBSTER STREET SUITE 303,,OAKLAND,CA,,94612,1000000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE UNIVERSITY OF CONNECTICUT FOUNDATION INC,,2390 ALUMNI DRIVE U3206,,STORRS,CT,,062693206,1000000,TO SUPPORT THE ESTABLISHMENT OF THE WIKTOR OSIATYNSKI CHAIR IN HUMAN RIGHTS ENDOWMENT AT THE UNIVERSITY OF CONNECTICUT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,EQUAL JUSTICE INITIATIVE,,122 COMMERCE STREET,,MONTGOMERY,AL,,36104,1000000,TO PROVIDE GENERAL SUPPORT
